-500 , 0.04109299128
-498 , 0.04169963737
-496 , 0.04231523924
-494 , 0.04293992909
-492 , 0.04357384108
-490 , 0.04421711137
-488 , 0.0448698781
-486 , 0.04553228148
-484 , 0.04620446376
-482 , 0.04688656931
-480 , 0.04757874462
-478 , 0.04828113835
-476 , 0.04899390135
-474 , 0.0497171867
-472 , 0.05045114975
-470 , 0.05119594811
-468 , 0.05195174176
-466 , 0.05271869301
-464 , 0.05349696658
-462 , 0.05428672962
-460 , 0.05508815174
-458 , 0.05590140507
-456 , 0.05672666426
-454 , 0.05756410656
-452 , 0.05841391182
-450 , 0.05927626256
-448 , 0.06015134397
-446 , 0.06103934401
-444 , 0.06194045337
-442 , 0.06285486561
-440 , 0.06378277709
-438 , 0.06472438711
-436 , 0.0656798979
-434 , 0.06664951466
-432 , 0.06763344565
-430 , 0.06863190218
-428 , 0.06964509868
-426 , 0.07067325277
-424 , 0.07171658525
-422 , 0.0727753202
-420 , 0.073849685
-418 , 0.0749399104
-416 , 0.07604623053
-414 , 0.07716888301
-412 , 0.07830810894
-410 , 0.07946415299
-408 , 0.08063726345
-406 , 0.08182769226
-404 , 0.08303569508
-402 , 0.08426153137
-400 , 0.08550546439
-398 , 0.08676776129
-396 , 0.08804869319
-394 , 0.08934853517
-392 , 0.09066756642
-390 , 0.09200607022
-388 , 0.09336433402
-386 , 0.09474264956
-384 , 0.09614131284
-382 , 0.09756062425
-380 , 0.09900088862
-378 , 0.1004624153
-376 , 0.1019455181
-374 , 0.1034505156
-372 , 0.1049777311
-370 , 0.1065274924
-368 , 0.1081001326
-366 , 0.1096959892
-364 , 0.1113154051
-362 , 0.112958728
-360 , 0.1146263109
-358 , 0.116318512
-356 , 0.1180356946
-354 , 0.1197782276
-352 , 0.1215464852
-350 , 0.1233408472
-348 , 0.1251616988
-346 , 0.1270094313
-344 , 0.1288844415
-342 , 0.1307871319
-340 , 0.1327179114
-338 , 0.1346771944
-336 , 0.1366654019
-334 , 0.1386829609
-332 , 0.1407303046
-330 , 0.1428078727
-328 , 0.1449161115
-326 , 0.1470554737
-324 , 0.1492264188
-322 , 0.151429413
-320 , 0.1536649296
-318 , 0.1559334485
-316 , 0.158235457
-314 , 0.1605714496
-312 , 0.1629419278
-310 , 0.1653474009
-308 , 0.1677883854
-306 , 0.1702654055
-304 , 0.1727789934
-302 , 0.1753296887
-300 , 0.1779180393
-298 , 0.1805446012
-296 , 0.1832099383
-294 , 0.1859146232
-292 , 0.1886592368
-290 , 0.1914443684
-288 , 0.1942706162
-286 , 0.1971385873
-284 , 0.2000488975
-282 , 0.2030021719
-280 , 0.2059990449
-278 , 0.20904016
-276 , 0.2121261703
-274 , 0.2152577387
-272 , 0.2184355377
-270 , 0.2216602497
-268 , 0.2249325675
-266 , 0.2282531936
-264 , 0.2316228414
-262 , 0.2350422346
-260 , 0.2385121074
-258 , 0.2420332051
-256 , 0.2456062839
-254 , 0.2492321113
-252 , 0.2529114658
